id,temperature,soiling_ratio,voltage,current,module_temperature,efficiency,voltage_v,current_a,light_lux,temperature_c,power_w,fault_label
2328,23.5985909713314,0.72682929845452,0,1.57814509016207,34.3197519648398,0.489679850093282,30.77,7.12,80386,61.4,219.08,Normal
,,,,,,,24.81,2.9,6626,43.8,71.98,Shaded
5168,26.8218332958158,0.590391358129502,0,1.65682923644498,32.0029330244669,0.584814459800601,31.13,7.51,21841,29.6,233.79,Dusted
6687,36.5961617372344,0.869997014739906,19.6594596111733,0.0359121890954283,45.7614036671438,0.40488182010666,18.05,4.5,83578,59.9,81.23,Normal
,,,,,,,15.39,3.84,6088,42.7,59.04,Shaded
,,,,,,,16.73,0.12,32026,43.3,2.09,Open_Circuit
,,,,,,,24.75,4.8,24866,47.5,118.73,Dusted
18963,29.9529767554669,0.687764077342701,31.1809736804914,1.64236582923847,35.0924269103876,0.744774951233017,25.67,2.12,94499,47.6,54.42,Normal
,,,,,,,26.91,4.38,24003,39.2,117.85,Dusted
,,,,,,,24.08,2.41,19002,42.1,58.04,Dusted
,,,,,,,31.62,2.05,25314,58.3,64.85,Dusted
5691,0,0.559378721286038,0,0.209551626586035,1.2943926702885,0.544075360300426,26.83,5.04,96470,50.1,135.22,Normal
,,,,,,,31.83,3.41,26066,50.2,108.57,Dusted
,,,,,,,28.25,0.08,30029,41.9,2.37,Open_Circuit
,,,,,,,15.35,0.05,46041,53.7,0.69,Open_Circuit
4643,30.8502717176705,0.782740502445586,15.5252590214228,1.41226878559557,34.4329820331092,0.53708152012304,19.32,0.51,49181,53.7,9.85,Normal
15858,19.7254376265266,0.708156120192262,0,1.85773108574851,25.1195670480448,0.691081253907295,33.51,5.4,78500,29.6,180.95,Normal
10273,17.119916970489,0.804927731879605,,2.30365347080789,21.2212108761658,0.69156473273964,36.5,3.6,71532,34.1,131.4,Normal
15999,30.3292360823312,0.442158661599954,,0.0844347327064957,32.1298751548636,0.398059532098361,34.89,0.9,64845,34.7,31.4,Normal
6693,21.0927075518238,,53.0082192987532,5.59227769009855,26.9862775243988,0.465359625497505,32.74,0.08,39722,60.4,2.62,Open_Circuit
18844,12.5855506727742,0.870374138941454,,0.695692291488567,16.2090735376189,0.729085030499872,27.23,5.56,3358,45.7,151.4,Shaded
16106,6.1966133705339,0.66812966101923,9.32345994507647,2.62127435812292,16.520332019598,0.592484307382754,28.06,4.75,24571,33.9,133.28,Dusted
2194,9.51292735030483,0.573379186423712,24.2382194981927,2.75290202086754,14.8076991886363,0.473799297610494,35.45,0.32,60337,51.8,11.34,Normal
5491,20.0997549649725,0.753425067969162,0,0.11699879081907,25.0651865179131,0.35979920619078,32.28,4.14,79452,43,133.64,Normal
4586,21.0712007715505,0.778836006520844,0,0.698734069919769,25.5454736629906,0,32.66,1.36,30281,54.6,44.42,Normal
9054,45.413177669996,0.599485501587549,24.7437319628271,2.50742990208146,51.3771405731064,0.512139830849996,29.57,7.07,69277,61.1,209.06,Normal
17648,37.4584070865414,0.663001812230109,9.51918042884172,2.4028673770787,44.8133945575908,0.464754645966325,27.4,0.02,98647,23.8,0.55,Open_Circuit
,,,,,,,28.61,1.63,2433,44.2,46.59,Shaded
9241,14.6624201309641,0.71681772933962,23.9072316819325,2.31163697447186,23.2426021611142,0.678033134472163,33.39,1.14,31385,23.9,38.06,Normal
,,,,,,,20.33,0.01,80534,35.7,0.2,Open_Circuit
,,,,,,,19.42,1.96,2062,52,38.08,Shaded
12378,21.0426058212513,0.99463643409176,36.1876851207771,0.290102314223714,25.2932642837931,0.660896758575387,18.5,3.88,20584,42.3,71.78,Dusted
9742,28.1857307545621,0.807180436235997,31.0186205386937,0.536499656814468,37.5702953431001,0.484828046419541,19.35,4.04,18525,51.1,78.17,Dusted
,,,,,,,24.93,0.01,53310,45.8,0.13,Open_Circuit
15394,7.39108780516451,0.740791574514413,149.17517785948,1.61511590659858,12.1352531105074,0.77731493110588,29.45,7.3,30264,50.9,214.98,Normal
4552,0,0.615474088615821,26.3532784295651,1.23685243679727,8.85768539387237,0.478240428920399,18.95,1.23,73575,43.3,23.31,Normal
13327,24.6975846999964,0.830118267642772,,0.882283964220433,28.9295132411612,0.556121719001999,20.29,7.25,56979,62.7,147.1,Normal
1198,32.3353373189166,0.870146936468142,29.4978115490775,2.31678019527126,35.8116818390289,0.656284676597138,18.4,5.23,55232,28.5,96.23,Normal
17124,20.6071103898391,0.609070584810916,23.5273787429755,1.60165844254753,25.1958447127166,0.509412573883623,37.02,6.83,54974,33.1,252.85,Normal
1349,16.16261280085,0.524185198181772,6.77474899147755,2.66509443057014,20.2340313948901,0.573263416820567,23,0.47,55578,41.5,10.81,Normal
11555,44.0096910227015,0.416336096086415,0,0.449780678027514,54.6894765689492,0.444386675477033,32.39,3.43,40728,49.4,111.1,Normal
,,,,,,,23.23,0.01,75619,40.1,0.23,Open_Circuit
4560,24.7045420534166,0.405677139188654,12.7184357893854,3.66280905233694,30.6794787872137,0.500698226971007,25.79,4.13,20269,32,106.51,Dusted
,,,,,,,23.18,4.57,16426,55,105.86,Dusted
16977,23.5419343425483,0.717261945825266,32.2922251040179,,29.6739903484261,0.545338932347627,34.35,7.41,14824,31.6,254.53,Shaded
14821,28.2466631114923,0.491020794913631,0,,25.4447540664058,0.367124842312377,22.04,7.28,60404,51,160.45,Normal
,,,,,,,34.95,0.11,39096,31.9,3.91,Open_Circuit
7926,31.0514080823909,0.471474124579627,19.333239539841,0.369460981414018,34.8276507436372,0.419464730681166,29.3,2.5,44614,53.2,73.25,Normal
11475,25.2285363745585,0.954968646442657,0,1.66320563511428,26.8703967290911,0.511516063892829,31.56,6.65,69507,52.7,209.87,Normal
,,,,,,,21.51,4.24,16456,49.7,91.24,Dusted
16706,22.3457082166506,0.62572640621336,4.39965891098088,1.4869823581118,28.3811833882756,0.469743672466946,29.11,5.25,29936,52.8,152.83,Dusted
6795,44.4223736240448,0.544406150205386,72.2517386736498,,45.8051282668819,0.622289862338652,24.58,2.36,68661,37,58.01,Normal
,,,,,,,23.49,1.63,12409,36.5,38.27,Shaded
,,,,,,,18.13,2.77,8566,50.7,50.26,Shaded
17199,24.1255152911055,0.521313303403069,4.50291811408794,2.24868024969211,31.6347474015955,0.393700475844776,26.91,1.3,31400,45.1,34.98,Normal
17894,22.9256534381916,0.482121519893957,19.5916560835783,2.76718845840559,29.8199703420136,0.497108196234368,31.86,7.04,37903,38,224.29,Normal
12633,32.6161169185857,0.697928908641684,17.4471589525233,2.27317672684159,37.7923857270968,0.721166310223331,37.54,4.41,19939,45.3,165.55,Dusted
314,,0.842750893964189,0,1.06559929937355,23.0799615111135,0.6135598025897,25.84,5.45,86935,35.4,140.83,Normal
7624,19.810840253274,0.457917921931203,0.362787793503444,0.820905160265094,28.1392613464966,0.461771450002737,35,0.79,15893,53.7,27.65,Dusted
,,,,,,,20.97,2.66,10152,51.5,55.79,Shaded
2325,20.4213094109536,0.885131789935459,28.1889017227703,3.3406502249397,26.1569639862441,0.637763361886724,33.16,7.79,96434,52.5,258.32,Normal
13588,4.86628752187987,0.90977542474515,0,1.47021256765706,10.3449542635133,0.422415617833447,30.07,1.86,72347,44.6,55.93,Normal
19855,30.1349686850949,0.518645325813334,40.2298245412209,0.0682083758790212,30.3018689284588,0.504539573635773,36.13,2.17,72562,51.3,78.4,Normal
4522,27.9145947951347,0.838813121465958,0.792494116743045,1.3958523073435,32.0109150627254,0.603765729825646,37.73,5.1,69075,48.1,192.42,Normal
,,,,,,,22.69,0.09,36562,25.1,2.04,Open_Circuit
,,,,,,,26.35,4.04,15025,40,106.33,Dusted
10930,33.8175661044557,0.980684021680765,0,1.62885477361822,38.7211434801222,0.663788191141681,19.57,1.58,8247,53,30.92,Shaded
17668,14.4429261217855,0.597790801644796,39.5976640000886,1.64099367236562,23.2915498760352,0.414603808420263,26.89,1.27,10616,24.1,34.15,Shaded
19511,38.3283349526112,,5.5907451618133,1.00763242121769,44.3570655859342,0.558329871536538,20.28,5.7,99580,44,115.6,Normal
,,,,,,,22.5,3.21,23678,50.6,72.28,Dusted
4535,18.1248437594886,0.45155607720871,22.4083773713757,0.282803953814298,25.7649793027223,0.492005694450366,19.99,1.1,34809,36.1,21.99,Normal
18364,25.5147062950034,0.464796475215432,3.84841497494318,,28.114942874566,0.440879133554107,35.46,2.02,40192,25.5,71.63,Normal
,,,,,,,21.9,0.04,37999,41,0.92,Open_Circuit
19812,13.1965601944955,0.566314689347978,52.8509381610543,1.10738715974446,19.5833845873515,0.480916825224404,34.85,3.93,16848,56.7,136.96,Dusted
,,,,,,,15.05,1.75,6542,30.7,26.41,Shaded
15538,46.8285049618222,0.715427576743009,0,1.95283647753225,52.2600261433942,0.501816873356121,35.26,4.29,42428,63.2,151.27,Normal
8718,9.91901913554248,0.968832960580417,44.1550911905005,3.36101925284925,17.4681100381142,0.720949956330017,28.78,1.99,64260,44.5,57.27,Normal
,,,,,,,20.44,4.54,24204,26.8,92.89,Dusted
12888,39.7156684867021,0.656920469081679,60.783640994991,4.22999777637254,45.2371085085398,0.618599638065684,19.97,2.2,68568,53,43.93,Normal
,,,,,,,27.43,1.95,2275,57.6,53.57,Shaded
5191,12.3315418734231,0.989739850400334,12.8252959700432,3.6921816870139,12.4912128710432,0.678890227470878,27.14,4.62,95736,38.8,125.39,Normal
,,,,,,,21.53,0.04,31817,50.5,0.78,Open_Circuit
,,,,,,,32.57,0.02,85029,32.8,0.73,Open_Circuit
17592,,0.88140153869591,26.6422279749291,2.14539543696394,35.3253243462481,0.538959267227903,31.12,5.51,96701,28.9,171.47,Normal
,,,,,,,23.97,2.53,15241,39,60.61,Dusted
12655,0,0.561111069342011,16.7026423118291,1.27953943974725,8.05388352144367,0.527352676703356,29.43,7.16,94789,27,210.72,Normal
2950,18.8156310158983,0.978718883665576,0,0.582542723091484,21.0038000110556,0.517522790509791,21.52,7.52,11072,25.8,161.83,Shaded
2927,28.6526049038913,0.741099053558635,43.7581279024604,0.988555622824599,30.8259064216165,0.590546454555487,21.94,7.11,63577,35.5,155.99,Normal
12670,37.8410281374095,0.951343640489312,0,1.36752048400109,39.957593698324,0.498628837440994,34.83,7.47,96397,40.9,260.18,Normal
,,,,,,,22.19,0.12,71942,36.6,2.6,Open_Circuit
,,,,,,,18.99,3.95,13434,58.3,74.93,Shaded
16858,18.679533122008,0.674351722632641,0,,24.8534641691415,0,26.56,7.56,45313,34,200.79,Normal
11408,36.4503743597221,0.679409215837903,22.1290935308902,3.86976755736722,,0.58238649866787,22.2,0.57,12145,45.3,12.65,Shaded
11333,28.0436394173314,0.546831387343705,16.4242418795903,,32.3683897988695,0.528262851820179,33.32,7.13,99602,35.4,237.57,Normal
17898,21.8961859182106,0.651496372098848,0,2.4715029099655,25.402676318452,0.683049839212188,18.72,5.43,82752,58.4,101.65,Normal
,,,,,,,30.57,4.11,27495,46.4,125.75,Dusted
19793,21.0310249957587,0.857972068983995,,0.0679031866547522,,0.44374235749319,35.09,3.82,61066,38.1,134.04,Normal
,,,,,,,22.35,3.75,15170,39.8,83.9,Dusted
16769,0,0.677762961623904,11.1457169297597,0.311314455387936,6.09841843653201,0.386652172583036,31.32,2.19,31845,62.5,68.59,Normal
,,,,,,,21.7,4.07,22061,56.1,88.4,Dusted
,,,,,,,24.98,4.77,24510,53.3,119.23,Dusted
,,,,,,,30.24,0.02,74803,53.2,0.5,Open_Circuit
12436,20.9817389222193,0.513245925388712,0,3.43527199631117,29.8268301955843,0.539837788897343,18.63,1.7,99834,51.2,31.67,Normal
,,,,,,,22.46,0.03,35740,51.6,0.67,Open_Circuit
,,,,,,,18.51,1.65,11567,41.4,30.52,Shaded
19060,35.8120429020672,0.431796309590209,51.0896546662041,0.147822311259488,44.9770528302159,0.335794742205134,19.29,7.92,38894,26.7,152.78,Normal
2374,,0.82386347508038,1.26367522146734,1.30380318255696,54.4077325444149,0.552521014986337,20.61,5.71,97302,57.4,117.68,Normal
8180,33.8248125363177,0.589612896521486,0,1.75593054390003,37.0749464635443,0.470455957509153,35.75,0.29,77856,50.9,10.37,Normal
,,,,,,,29.84,4.53,19635,46.5,135.07,Dusted
,,,,,,,26.46,0.1,72515,51.3,2.69,Open_Circuit
,,,,,,,17.26,0.04,54764,53.5,0.67,Open_Circuit
5174,19.1387182253735,0.902575484150364,57.1733144769838,,22.0552317696684,0.769955310267864,19.26,4.56,84779,54,87.83,Normal
6136,13.6023546685945,0.933227451010607,0,1.53033142408582,23.4643402369202,0.53048338134728,26.83,2.43,15557,26.3,65.2,Dusted
8281,15.0743331357699,,40.8336854188403,0.791063047663315,20.7642121022285,0.555731847349257,37.58,5.6,38671,41.5,210.45,Normal
6259,37.762215910498,0.48637215797405,,2.94067900186146,45.2019547044018,0.499696007968469,29.16,6.44,29113,41.5,187.79,Dusted
,,,,,,,15.71,0.07,66180,38.8,1.13,Open_Circuit
13376,11.775975836861,0.982425391079059,10.1978534348589,1.97197393164052,16.3140831537355,0.621046831067506,33.25,0.19,98727,32.1,6.32,Open_Circuit
8991,38.292971263181,0.726874020238115,35.9647798870043,0.188265185348379,45.3632503041016,0.240902806828042,21.18,0.73,95802,52.2,15.46,Normal
,,,,,,,34.74,0.14,39399,48,4.93,Open_Circuit
,,,,,,,15.18,3.55,13641,38.4,53.86,Shaded
,,,,,,,25.22,2.59,11318,25.9,65.27,Shaded
,,,,,,,25.42,4.93,18821,51.8,125.35,Dusted
4358,32.4583166415356,0.638383471979389,22.0181352670545,0.532090631936017,33.302916165998,0,34.6,7.69,27501,30.5,266.07,Dusted
13566,29.9655401175065,0.665380390803852,50.5525251322213,1.66370161300239,34.5989677358543,0.493706982211448,24.12,6.48,17730,54.9,156.3,Dusted
,,,,,,,28.83,4.8,26270,53.3,138.44,Dusted
,,,,,,,22.68,2.44,16808,40,55.25,Dusted
,,,,,,,24.79,0.14,59428,25.7,3.38,Open_Circuit
,,,,,,,20.4,0.01,73572,59.3,0.28,Open_Circuit
,,,,,,,17.29,0.14,33564,36.7,2.46,Open_Circuit
6974,0.657607904531067,,0.271474707198465,3.02086935272902,0.201667913260208,0.732316725107214,23.6,0.17,11873,23.8,4.01,Open_Circuit
1456,37.1838561002302,0.625447953017612,12.0591844800007,,46.1944709611439,0.689274134313898,19.95,2.07,3451,32.1,41.3,Shaded
235,42.5736344651069,0.502186773454394,24.0909712602216,2.64189563161556,56.3941580157079,0.34124696076535,30.33,2.46,58532,51.8,74.61,Normal
,,,,,,,16.97,0.1,80669,58,1.77,Open_Circuit
7225,23.1631294953496,0.854637265689965,7.4135620871248,2.90173848804674,27.3579140675643,0.633392519976467,30.1,0.88,81186,34.6,26.49,Normal
,,,,,,,18.64,2.66,17059,41.4,49.65,Dusted
19104,,0.536993891049692,0,1.70090640623462,29.8444439077523,0.550860681049498,19.79,5.46,85065,31.9,108.05,Normal
2689,34.7662621593124,0.56500726928157,0,0.784911427846259,37.1711529103766,0.356928217496921,25.63,0.03,80530,29.1,0.77,Open_Circuit
375,44.4406702420796,0.965067233094854,0,2.44803882474043,50.0013709154346,0.798907990906469,30.36,2.35,73271,51.8,71.35,Normal
13811,0,,0,0.527877115616611,10.1913941496127,0.457413205744035,28.01,1.83,30908,46.1,51.26,Normal
13249,24.7680174393724,0.822203238152527,20.1429232138094,4.97959940519828,29.1622252351409,0,27.37,0.5,98005,58.3,13.68,Normal
,,,,,,,19.89,1.65,5823,56.5,32.89,Shaded
,,,,,,,25.62,0.1,70374,46,2.68,Open_Circuit
14625,23.3920875831928,0.515854873492277,0,1.39799951421004,25.913244640579,0.530455885166722,24.8,7.21,17369,62.7,178.81,Dusted
9644,31.463115606262,0.548924116463596,7.32813382218942,2.10346039363523,39.6464783526194,0.574978413917583,24.87,2.75,31532,57.8,68.39,Normal
,,,,,,,25.34,3.13,3621,58.8,79.38,Shaded
12619,33.5996585451047,0.784079514055295,0,1.48302796984027,40.3288116541748,0.491163027956444,32.69,1.93,93549,42.4,63.09,Normal
,,,,,,,23.71,3.76,24021,53,89.16,Dusted
14519,17.7480022687965,0.757290964848774,18.9552936876573,3.31024159855388,28.1306821281992,0.483690128284624,26.33,1.13,6848,57.4,29.75,Shaded
,,,,,,,18.28,0.02,89269,52.1,0.3,Open_Circuit
,,,,,,,20.94,3.41,3905,41.5,71.34,Shaded
10916,16.7902215362969,0.671764413988722,36.834875248158,0.416155383061571,14.9201311798085,0.581716127316767,31.72,3.26,42206,42.6,103.41,Normal
,,,,,,,30.62,2.4,15552,32.6,73.58,Dusted
,,,,,,,24.74,0.05,76428,47.4,1.22,Open_Circuit
,,,,,,,27.78,4.27,21133,45.1,118.52,Dusted
3743,26.1869250980288,0.870324682077949,5.47753127187805,1.57642797958543,29.0969206409183,0.614753643192725,28.28,6.56,24636,23.6,185.52,Dusted
,,,,,,,34,0.11,74511,59.4,3.71,Open_Circuit
7847,17.563958045158,0.597916642888758,5.27948763566188,2.08927590256312,19.1422751381597,0.539441248158291,33.64,4.93,24413,25.6,165.85,Dusted
19299,22.5295916728978,,0,1.51498916202165,22.6986840496209,0.4994144641878,28.73,7.51,70908,28.7,215.76,Normal
13845,41.2258643148869,0.918491644432329,10.8955612377627,2.26719711921888,47.1402712108069,0.677572628853157,23.41,0.73,66788,32.2,17.09,Normal
,,,,,,,17.38,0.01,57395,53.5,0.15,Open_Circuit
,,,,,,,27.15,3.86,8571,58,104.77,Shaded
16896,31.017801804834,0.429343209111543,0,3.65868169710115,40.1881082475232,0,24.16,2,51915,38,48.32,Normal
12560,18.6340789429317,0.417922366519173,0,1.17376110370716,23.2048410660738,0.449984444667823,37.89,1.51,30868,45.6,57.21,Normal
14706,30.5569270460564,0.862790308571052,6.68687982293117,1.05319327797899,38.1842437619775,0.654344440107051,28.6,4.71,33672,25.1,134.71,Normal
17951,,0.753405364979707,0,1.61389508784125,37.7095432482475,0.565356821000345,37.88,2.52,81982,51.8,95.46,Normal
19155,10.7722182687275,0.646128193227697,3.68946026342307,0.238144093775719,19.2970370618556,0.550316551621663,36.94,2.41,74533,21.7,89.03,Normal
5301,39.309371437772,0.696906970655684,0,2.28067724183092,46.9538729085353,0.441430107845591,20.11,7.41,4882,42.5,149.02,Shaded
13990,37.6060935973848,0.652274968129531,0,3.22951220146128,38.772081417054,0.590168935226343,28.39,5.64,51884,52.6,160.12,Normal
573,36.2292515159104,0.632065982885356,24.1553759481607,0.839606489027117,40.5316471371754,0.524510434636895,37.46,3.71,22964,20.4,138.98,Dusted
3557,36.3311699595861,0.633843808345356,0,1.54973978060865,,0.561088001992091,25.9,3,21908,53.8,77.7,Dusted
,,,,,,,17.66,0.02,37882,58.3,0.39,Open_Circuit
14231,19.9277667097505,0.684436401170856,41.6819119521618,0.162780414453273,24.0514957680525,0.422722777238634,19.46,0.53,45360,45.5,10.31,Normal
3232,8.72033573939558,0.430356165584303,0,0.14343705915832,,0.46279843476173,33.1,7.37,9854,34.3,243.95,Shaded
12107,19.4498308813889,0.748939412975345,35.9152412175109,0.0336120690513903,31.6926199722745,0.518398812541251,18.98,2.97,47480,46.4,56.37,Normal
15126,10.0558119901946,0.844670230074639,0,0.772586958983235,18.5428533272146,0.479545277607525,32.6,3.17,24477,49.8,103.34,Dusted
13034,24.5961113514217,0.723239291257446,2.10624452855934,1.65320702355939,,0.580258417429853,18.42,0.21,85918,22.5,3.87,Normal
16378,38.9201475069865,0.934108545406449,0,2.05701136425531,49.0151793921404,0.508427575458114,20.7,5.3,50816,41.2,109.71,Normal
12623,43.6833982379023,0.910825241881355,0,0.0744081848114209,50.1568210899984,0.437878376156731,31.09,6.5,69661,20.7,202.08,Normal
,,,,,,,21.82,0.05,39016,44.7,1,Open_Circuit
,,,,,,,29.63,0.05,46584,32.9,1.42,Open_Circuit
,,,,,,,23.57,2.78,12251,28.5,65.45,Shaded
6182,25.6204339928215,0.434258565344953,14.6834406674512,0.75209261094518,31.3038204237061,0.399649239270004,19.5,3.55,90248,54.7,69.22,Normal
16714,16.3021032307073,0.405868994945981,50.1166358680161,3.54514571123149,23.4342866881128,0.559864902829489,30.57,7.99,73922,48.8,244.25,Normal
16988,18.5460541188606,0.887675633613665,6.35373187727243,0.374109703062266,19.3819063657711,0.394614703772169,28.15,1,41142,63.3,28.15,Normal
,,,,,,,23.09,2.56,6355,58.6,59.02,Shaded
2349,33.3045273700979,0.718984632747812,40.5462990322124,1.73467086566365,36.714974393485,0.581491839152349,31.82,2.85,95981,24.1,90.69,Normal
,,,,,,,21.86,3.17,4966,30.1,69.34,Shaded
8966,18.7911766086712,,11.5291759985795,0.691650054997685,23.8560588984928,0.560871540872044,22.13,1,80147,61.1,22.13,Normal
9113,35.1235592838669,0.710111530742468,,1.67446036622346,42.2509629735274,0.463029044165536,18.6,2.23,19005,35,41.48,Dusted
462,25.6357228864291,0.405905942195362,39.9384227930762,1.60782203066303,27.8474887198117,0.333991544201669,21.64,6.45,29076,34.1,139.58,Dusted
6820,7.79021344249544,0.907547551110387,0,0.821054647983299,11.6089236054192,0.577078236218094,20.08,2.86,79181,63.2,57.43,Normal
,,,,,,,29.98,0.05,30446,47.4,1.64,Open_Circuit
15012,17.8915280985244,0.56578534776638,13.1567878075537,3.11237998832489,21.23470864076,0.581229726479118,29.67,1.34,31352,22.3,39.76,Normal
18044,10.8172458399894,0.623619142319029,53.8894592407911,0.838686711555292,20.4867432996434,0.478506651969619,24.77,5.8,5982,45.8,143.67,Shaded
16839,22.4257554577341,0.778358502950583,0,1.77497689249639,28.0278168646561,0.389237896797513,24.52,2.21,70760,25.3,54.19,Normal
3025,27.8804966513071,0.811283166720011,48.3005132184974,2.02613785417069,31.8571653309484,0.590590502176606,23.47,6.6,90457,44,154.9,Normal
17945,47.7658832720113,0.496912804153788,4.08994012809594,0.0289014909067313,54.1875026851603,0.494876152134507,23.8,7.12,14697,31.2,169.46,Shaded
16898,37.8746554655365,0.898387409892725,7.26132684488478,3.5843039841432,44.4189431155602,0.486277474512374,20.29,7.97,43977,57.9,161.71,Normal
17345,27.5149849380112,,,0.0446652212740181,32.1767447157025,0.574068572846705,25.52,6.14,93246,49.4,156.69,Normal
